"20-30mM-CF20mM - RawData"
"Wavelength nm."	"Abs."
1489.00	0.0771
1490.00	0.0774
1491.00	0.0779
1492.00	0.0783
1493.00	0.0783
1494.00	0.0788
1495.00	0.0789
1496.00	0.0793
1497.00	0.0795
1498.00	0.0793
1499.00	0.0795
1500.00	0.0797
1501.00	0.0797
1502.00	0.0801
1503.00	0.0806
1504.00	0.0808
1505.00	0.0813
1506.00	0.0817
1507.00	0.0818
1508.00	0.0823
1509.00	0.0824
1510.00	0.0825
1511.00	0.0828
1512.00	0.0829
1513.00	0.0828
1514.00	0.0833
1515.00	0.0834
1516.00	0.0834
1517.00	0.0841
1518.00	0.0843
1519.00	0.0845
1520.00	0.0847
1521.00	0.0850
1522.00	0.0851
1523.00	0.0853
1524.00	0.0853
1525.00	0.0855
1526.00	0.0858
1527.00	0.0857
1528.00	0.0862
1529.00	0.0866
1530.00	0.0868
1531.00	0.0871
1532.00	0.0875
1533.00	0.0876
1534.00	0.0877
1535.00	0.0879
1536.00	0.0880
1537.00	0.0882
1538.00	0.0884
1539.00	0.0886
1540.00	0.0890
1541.00	0.0893
1542.00	0.0895
1543.00	0.0898
1544.00	0.0900
1545.00	0.0903
1546.00	0.0905
1547.00	0.0906
1548.00	0.0910
1549.00	0.0912
1550.00	0.0914
1551.00	0.0917
1552.00	0.0921
1553.00	0.0923
1554.00	0.0927
1555.00	0.0927
1556.00	0.0928
1557.00	0.0931
1558.00	0.0932
1559.00	0.0935
1560.00	0.0938
1561.00	0.0941
1562.00	0.0942
1563.00	0.0947
1564.00	0.0947
1565.00	0.0951
1566.00	0.0954
1567.00	0.0957
1568.00	0.0959
1569.00	0.0962
1570.00	0.0964
1571.00	0.0966
1572.00	0.0968
1573.00	0.0971
1574.00	0.0971
1575.00	0.0972
1576.00	0.0974
1577.00	0.0977
1578.00	0.0979
1579.00	0.0983
1580.00	0.0985
1581.00	0.0988
1582.00	0.0989
1583.00	0.0994
1584.00	0.0996
1585.00	0.0998
1586.00	0.1002
1587.00	0.0999
1588.00	0.1000
1589.00	0.1006
1590.00	0.1007
1591.00	0.1004
1592.00	0.1012
1593.00	0.1012
1594.00	0.1012
1595.00	0.1017
1596.00	0.1024
1597.00	0.1026
1598.00	0.1030
1599.00	0.1031
1600.00	0.1033
1601.00	0.1034
1602.00	0.1036
1603.00	0.1039
1604.00	0.1040
1605.00	0.1042
1606.00	0.1046
1607.00	0.1049
1608.00	0.1051
1609.00	0.1056
1610.00	0.1057
1611.00	0.1059
1612.00	0.1059
1613.00	0.1061
1614.00	0.1063
1615.00	0.1067
1616.00	0.1071
1617.00	0.1074
1618.00	0.1077
1619.00	0.1080
1620.00	0.1081
1621.00	0.1078
1622.00	0.1082
1623.00	0.1082
1624.00	0.1085
1625.00	0.1092
1626.00	0.1098
1627.00	0.1101
1628.00	0.1104
1629.00	0.1106
1630.00	0.1104
1631.00	0.1105
1632.00	0.1106
1633.00	0.1109
1634.00	0.1110
1635.00	0.1110
1636.00	0.1112
1637.00	0.1115
1638.00	0.1117
1639.00	0.1117
1640.00	0.1120
1641.00	0.1120
1642.00	0.1121
1643.00	0.1121
1644.00	0.1123
1645.00	0.1124
1646.00	0.1125
1647.00	0.1125
1648.00	0.1127
1649.00	0.1128
1650.00	0.1128
1651.00	0.1130
1652.00	0.1129
1653.00	0.1129
1654.00	0.1128
1655.00	0.1128
1656.00	0.1127
1657.00	0.1127
1658.00	0.1128
1659.00	0.1129
1660.00	0.1131
1661.00	0.1134
1662.00	0.1136
1663.00	0.1137
1664.00	0.1138
1665.00	0.1140
1666.00	0.1142
1667.00	0.1144
1668.00	0.1146
