"20-30mM-1_THF0mM - RawData"
"Wavelength nm."	"Abs."
1103.00	0.0307
1104.00	0.0305
1105.00	0.0306
1106.00	0.0308
1107.00	0.0307
1108.00	0.0308
1109.00	0.0309
1110.00	0.0307
1111.00	0.0307
1112.00	0.0307
1113.00	0.0306
1114.00	0.0307
1115.00	0.0306
1116.00	0.0305
1117.00	0.0305
1118.00	0.0306
1119.00	0.0306
1120.00	0.0308
1121.00	0.0309
1122.00	0.0311
1123.00	0.0311
1124.00	0.0311
1125.00	0.0312
1126.00	0.0313
1127.00	0.0314
1128.00	0.0314
1129.00	0.0317
1130.00	0.0317
1131.00	0.0316
1132.00	0.0316
1133.00	0.0318
1134.00	0.0318
1135.00	0.0318
1136.00	0.0319
1137.00	0.0318
1138.00	0.0319
1139.00	0.0319
1140.00	0.0321
1141.00	0.0321
1142.00	0.0320
1143.00	0.0320
1144.00	0.0322
1145.00	0.0322
1146.00	0.0322
1147.00	0.0324
1148.00	0.0325
1149.00	0.0324
1150.00	0.0325
1151.00	0.0327
1152.00	0.0328
1153.00	0.0328
1154.00	0.0327
1155.00	0.0328
1156.00	0.0327
1157.00	0.0328
1158.00	0.0328
1159.00	0.0330
1160.00	0.0330
1161.00	0.0330
1162.00	0.0329
1163.00	0.0331
1164.00	0.0332
1165.00	0.0332
1166.00	0.0331
1167.00	0.0332
1168.00	0.0333
1169.00	0.0335
1170.00	0.0337
1171.00	0.0339
1172.00	0.0339
1173.00	0.0340
1174.00	0.0338
1175.00	0.0338
1176.00	0.0337
1177.00	0.0339
1178.00	0.0338
1179.00	0.0339
1180.00	0.0339
1181.00	0.0340
1182.00	0.0338
1183.00	0.0339
1184.00	0.0343
1185.00	0.0339
1186.00	0.0337
1187.00	0.0339
1188.00	0.0340
1189.00	0.0337
1190.00	0.0342
1191.00	0.0344
1192.00	0.0344
1193.00	0.0342
1194.00	0.0346
1195.00	0.0348
1196.00	0.0350
1197.00	0.0352
1198.00	0.0351
1199.00	0.0350
1200.00	0.0349
1201.00	0.0347
1202.00	0.0347
1203.00	0.0352
1204.00	0.0353
1205.00	0.0353
1206.00	0.0354
1207.00	0.0355
1208.00	0.0356
1209.00	0.0354
1210.00	0.0355
1211.00	0.0356
1212.00	0.0354
1213.00	0.0349
1214.00	0.0349
1215.00	0.0348
1216.00	0.0344
1217.00	0.0347
1218.00	0.0352
1219.00	0.0352
1220.00	0.0355
1221.00	0.0359
1222.00	0.0360
1223.00	0.0360
1224.00	0.0361
1225.00	0.0361
1226.00	0.0360
1227.00	0.0359
1228.00	0.0358
1229.00	0.0358
1230.00	0.0361
1231.00	0.0361
1232.00	0.0367
1233.00	0.0367
1234.00	0.0366
1235.00	0.0366
1236.00	0.0365
1237.00	0.0360
1238.00	0.0361
1239.00	0.0361
1240.00	0.0360
1241.00	0.0362
1242.00	0.0362
1243.00	0.0362
1244.00	0.0363
1245.00	0.0364
1246.00	0.0364
1247.00	0.0364
1248.00	0.0365
1249.00	0.0363
1250.00	0.0362
1251.00	0.0361
1252.00	0.0361
1253.00	0.0361
1254.00	0.0362
1255.00	0.0362
1256.00	0.0361
1257.00	0.0364
1258.00	0.0363
1259.00	0.0362
1260.00	0.0361
1261.00	0.0364
1262.00	0.0361
1263.00	0.0355
1264.00	0.0356
1265.00	0.0358
1266.00	0.0357
1267.00	0.0357
1268.00	0.0366
1269.00	0.0367
1270.00	0.0367
1271.00	0.0366
1272.00	0.0367
1273.00	0.0364
1274.00	0.0365
1275.00	0.0364
1276.00	0.0364
1277.00	0.0362
1278.00	0.0364
1279.00	0.0365
1280.00	0.0365
1281.00	0.0367
1282.00	0.0369
1283.00	0.0369
1284.00	0.0367
1285.00	0.0365
1286.00	0.0362
1287.00	0.0364
1288.00	0.0360
1289.00	0.0359
1290.00	0.0363
1291.00	0.0362
1292.00	0.0362
1293.00	0.0365
1294.00	0.0366
1295.00	0.0365
1296.00	0.0367
1297.00	0.0366
1298.00	0.0367
1299.00	0.0367
1300.00	0.0366
1301.00	0.0367
1302.00	0.0366
1303.00	0.0367
1304.00	0.0370
1305.00	0.0370
1306.00	0.0369
1307.00	0.0369
1308.00	0.0366
1309.00	0.0366
1310.00	0.0366
1311.00	0.0364
1312.00	0.0365
1313.00	0.0364
1314.00	0.0364
1315.00	0.0365
1316.00	0.0366
1317.00	0.0365
1318.00	0.0365
1319.00	0.0366
1320.00	0.0365
1321.00	0.0360
1322.00	0.0363
1323.00	0.0364
1324.00	0.0363
1325.00	0.0363
1326.00	0.0367
1327.00	0.0364
1328.00	0.0364
1329.00	0.0363
1330.00	0.0365
1331.00	0.0365
1332.00	0.0364
1333.00	0.0364
1334.00	0.0365
1335.00	0.0363
1336.00	0.0365
1337.00	0.0365
1338.00	0.0364
1339.00	0.0363
1340.00	0.0363
1341.00	0.0364
1342.00	0.0364
1343.00	0.0366
1344.00	0.0366
1345.00	0.0370
1346.00	0.0367
1347.00	0.0368
1348.00	0.0368
1349.00	0.0366
1350.00	0.0364
1351.00	0.0372
1352.00	0.0373
1353.00	0.0378
1354.00	0.0381
1355.00	0.0378
1356.00	0.0370
1357.00	0.0370
1358.00	0.0365
1359.00	0.0363
1360.00	0.0365
1361.00	0.0366
1362.00	0.0365
1363.00	0.0365
1364.00	0.0366
1365.00	0.0370
1366.00	0.0370
1367.00	0.0372
1368.00	0.0372
1369.00	0.0372
1370.00	0.0370
1371.00	0.0371
1372.00	0.0370
1373.00	0.0369
1374.00	0.0372
1375.00	0.0372
1376.00	0.0374
1377.00	0.0377
1378.00	0.0381
1379.00	0.0380
1380.00	0.0381
1381.00	0.0380
1382.00	0.0378
1383.00	0.0375
1384.00	0.0377
1385.00	0.0377
1386.00	0.0376
1387.00	0.0379
1388.00	0.0381
1389.00	0.0380
1390.00	0.0378
1391.00	0.0379
1392.00	0.0379
1393.00	0.0376
1394.00	0.0375
1395.00	0.0376
1396.00	0.0377
1397.00	0.0377
1398.00	0.0378
1399.00	0.0378
1400.00	0.0381
1401.00	0.0381
1402.00	0.0381
1403.00	0.0380
1404.00	0.0379
1405.00	0.0377
1406.00	0.0376
1407.00	0.0376
1408.00	0.0379
1409.00	0.0380
1410.00	0.0375
1411.00	0.0373
1412.00	0.0373
1413.00	0.0373
1414.00	0.0373
1415.00	0.0378
1416.00	0.0377
1417.00	0.0376
1418.00	0.0377
1419.00	0.0378
1420.00	0.0375
1421.00	0.0378
1422.00	0.0379
1423.00	0.0377
1424.00	0.0377
