"20-30mM-1_CB0mM - RawData"
"Wavelength nm."	"Abs."
1046.00	0.0123
1047.00	0.0123
1048.00	0.0120
1049.00	0.0122
1050.00	0.0125
1051.00	0.0125
1052.00	0.0124
1053.00	0.0125
1054.00	0.0124
1055.00	0.0126
1056.00	0.0125
1057.00	0.0127
1058.00	0.0129
1059.00	0.0128
1060.00	0.0128
1061.00	0.0129
1062.00	0.0127
1063.00	0.0124
1064.00	0.0126
1065.00	0.0127
1066.00	0.0124
1067.00	0.0125
1068.00	0.0130
1069.00	0.0124
1070.00	0.0117
1071.00	0.0119
1072.00	0.0117
1073.00	0.0112
1074.00	0.0118
1075.00	0.0122
1076.00	0.0123
1077.00	0.0122
1078.00	0.0122
1079.00	0.0120
1080.00	0.0120
1081.00	0.0120
1082.00	0.0119
1083.00	0.0120
1084.00	0.0120
1085.00	0.0121
1086.00	0.0119
1087.00	0.0120
1088.00	0.0119
1089.00	0.0120
1090.00	0.0119
1091.00	0.0120
1092.00	0.0120
1093.00	0.0118
1094.00	0.0117
1095.00	0.0117
1096.00	0.0118
1097.00	0.0118
1098.00	0.0121
1099.00	0.0123
1100.00	0.0124
1101.00	0.0121
1102.00	0.0120
1103.00	0.0120
1104.00	0.0117
1105.00	0.0117
1106.00	0.0118
1107.00	0.0118
1108.00	0.0118
1109.00	0.0118
1110.00	0.0116
1111.00	0.0115
1112.00	0.0115
1113.00	0.0115
1114.00	0.0115
1115.00	0.0114
1116.00	0.0112
1117.00	0.0111
1118.00	0.0111
1119.00	0.0109
1120.00	0.0111
1121.00	0.0112
1122.00	0.0113
1123.00	0.0112
1124.00	0.0113
1125.00	0.0113
1126.00	0.0113
1127.00	0.0112
1128.00	0.0111
1129.00	0.0111
1130.00	0.0110
1131.00	0.0110
1132.00	0.0111
1133.00	0.0112
1134.00	0.0113
1135.00	0.0113
1136.00	0.0113
1137.00	0.0113
1138.00	0.0114
1139.00	0.0113
1140.00	0.0112
1141.00	0.0111
1142.00	0.0109
1143.00	0.0108
1144.00	0.0109
1145.00	0.0108
1146.00	0.0107
1147.00	0.0110
1148.00	0.0111
1149.00	0.0108
1150.00	0.0110
1151.00	0.0114
1152.00	0.0113
1153.00	0.0112
1154.00	0.0112
1155.00	0.0110
1156.00	0.0109
1157.00	0.0110
1158.00	0.0110
1159.00	0.0111
1160.00	0.0111
1161.00	0.0113
1162.00	0.0111
1163.00	0.0111
1164.00	0.0110
1165.00	0.0109
1166.00	0.0107
1167.00	0.0107
1168.00	0.0109
1169.00	0.0110
1170.00	0.0113
1171.00	0.0114
1172.00	0.0114
1173.00	0.0114
1174.00	0.0113
1175.00	0.0113
1176.00	0.0110
1177.00	0.0112
1178.00	0.0112
